Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission,subdomain,city,country,Diet_factor,Heating Energy Source_factor,Recycling_factor,Cooking_With_factor,Social Activity_factor,total_co2,Monthly Grocery Bill_share,Vehicle Monthly Distance Km_share,Waste Bag Weekly Count_share,How Long TV PC Daily Hour_share,How Many New Clothes Monthly_share,How Long Internet Daily Hour_share,Diet_factor_share,Heating Energy Source_factor_share,Recycling_factor_share,Cooking_With_factor_share,Social Activity_factor_share
normal,female,vegan,daily,electricity,walk/bicycle,sometimes,264,very frequently,10,medium,1,7,22,17,Sometimes,"['Paper', 'Glass']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1816,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,321.0,0.822429906542056,0.03115264797507788,0.003115264797507788,0.021806853582554516,0.06853582554517133,0.0529595015576324,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,twice a day,coal,private,sometimes,213,never,7964,small,1,16,43,9,No,"['Paper', 'Plastic']","['Stove', 'Oven']",4638,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,8246.0,0.02583070579674994,0.9658016007761339,0.00012127091923356779,0.0019403347077370846,0.005214649527043415,0.00109143827310211,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,twice a day,coal,private,often,281,rarely,3606,small,3,16,8,22,Sometimes,"['Plastic', 'Metal']",['Stove'],1909,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,3936.0,0.07139227642276423,0.9161585365853658,0.0007621951219512195,0.0040650406504065045,0.0020325203252032522,0.005589430894308943,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,less frequently,natural gas,public,sometimes,280,frequently,536,large,2,2,30,1,Yes,['Plastic'],['Oven'],2021,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,851.0,0.3290246768507638,0.6298472385428907,0.0023501762632197414,0.0023501762632197414,0.03525264394829612,0.0011750881316098707,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,more frequently,natural gas,public,never,125,rarely,1564,large,5,4,15,23,No,['Metal'],"['Oven', 'Microwave']",1896,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,1736.0,0.07200460829493087,0.9009216589861752,0.002880184331797235,0.002304147465437788,0.008640552995391706,0.013248847926267281,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,daily,electricity,walk/bicycle,never,188,frequently,78,small,4,11,21,3,No,['Paper'],"['Oven', 'Grill', 'Airfryer']",1770,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,305.0,0.6163934426229508,0.25573770491803277,0.013114754098360656,0.036065573770491806,0.06885245901639345,0.009836065573770493,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,daily,wood,walk/bicycle,often,251,never,98,small,1,12,47,3,No,"['Paper', 'Plastic', 'Metal']","['Stove', 'Microwave']",1323,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,412.0,0.6092233009708737,0.23786407766990292,0.0024271844660194173,0.02912621359223301,0.11407766990291263,0.007281553398058253,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,daily,wood,public,never,285,very frequently,1820,small,1,21,24,9,Yes,['Plastic'],"['Grill', 'Airfryer']",2269,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,2160.0,0.13194444444444445,0.8425925925925926,0.000462962962962963,0.009722222222222222,0.011111111111111112,0.004166666666666667,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,more frequently,wood,public,never,234,never,243,extra large,4,20,36,5,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",1918,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,542.0,0.4317343173431734,0.4483394833948339,0.007380073800738007,0.03690036900369004,0.06642066420664207,0.00922509225092251,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,daily,natural gas,public,sometimes,91,very frequently,1586,small,7,8,43,2,Yes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven', 'Microwave']",2477,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,1737.0,0.05238917674150835,0.9130685089234312,0.004029936672423719,0.004605641911341394,0.02475532527345999,0.0011514104778353484,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,daily,natural gas,walk/bicycle,never,118,frequently,11,large,3,6,10,16,No,['Paper'],"['Stove', 'Oven']",1444,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,164.0,0.7195121951219512,0.06707317073170732,0.018292682926829267,0.036585365853658534,0.06097560975609756,0.0975609756097561,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,twice a day,natural gas,walk/bicycle,never,75,never,72,small,5,15,42,16,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Grill', 'Airfryer']",1254,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,225.0,0.3333333333333333,0.32,0.022222222222222223,0.06666666666666667,0.18666666666666668,0.07111111111111111,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,more frequently,electricity,public,never,134,never,1157,small,5,19,35,10,No,['Glass'],"['Oven', 'Grill', 'Airfryer']",1411,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,1360.0,0.09852941176470588,0.850735294117647,0.003676470588235294,0.013970588235294118,0.025735294117647058,0.007352941176470588,0.0,0.0,0.0,0.0,0.0
underweight,male,pescatarian,daily,wood,public,often,282,never,1380,extra large,4,7,11,8,No,"['Plastic', 'Glass']","['Grill', 'Airfryer']",1605,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,1692.0,0.16666666666666666,0.8156028368794326,0.002364066193853428,0.004137115839243499,0.0065011820330969266,0.004728132387706856,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,less frequently,electricity,private,often,110,never,5765,medium,5,7,2,18,No,['Paper'],"['Stove', 'Oven']",3054,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,5907.0,0.0186219739292365,0.9759607245640766,0.0008464533604198408,0.0011850347045877772,0.00033858134416793635,0.0030472320975114273,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,less frequently,natural gas,walk/bicycle,never,202,very frequently,92,extra large,6,9,16,14,Yes,[],"['Grill', 'Airfryer']",2902,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,339.0,0.5958702064896755,0.2713864306784661,0.017699115044247787,0.02654867256637168,0.0471976401179941,0.04129793510324484,0.0,0.0,0.0,0.0,0.0
overweight,male,pescatarian,less frequently,electricity,private,never,56,frequently,7797,large,7,22,8,15,Yes,"['Plastic', 'Glass']","['Stove', 'Oven']",4301,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,7905.0,0.007084123972169513,0.9863377609108159,0.0008855154965211891,0.0027830487033523085,0.0010120177103099305,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,twice a day,electricity,walk/bicycle,often,223,very frequently,50,small,3,12,35,22,Yes,['Plastic'],"['Oven', 'Microwave', 'Grill', 'Airfryer']",2308,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,345.0,0.6463768115942029,0.14492753623188406,0.008695652173913044,0.034782608695652174,0.10144927536231885,0.06376811594202898,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,more frequently,wood,private,often,202,frequently,7629,medium,1,17,37,2,No,"['Plastic', 'Glass', 'Metal']","['Grill', 'Airfryer']",4132,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,7888.0,0.025608519269776878,0.9671653144016227,0.00012677484787018255,0.0021551724137931034,0.0046906693711967545,0.0002535496957403651,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,daily,wood,private,sometimes,114,frequently,2367,medium,3,1,41,23,No,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven']",2993,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,2549.0,0.04472342094939192,0.9285994507650058,0.0011769321302471558,0.00039231071008238524,0.016084739113377794,0.009023146331894862,0.0,0.0,0.0,0.0,0.0
overweight,female,omnivore,daily,wood,private,often,141,frequently,3960,medium,1,7,21,1,Yes,"['Paper', 'Plastic']",[],3098,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,4131.0,0.03413217138707335,0.9586056644880174,0.0002420721374969741,0.0016945049624788188,0.005083514887436456,0.0002420721374969741,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,twice a day,coal,walk/bicycle,sometimes,236,rarely,42,extra large,2,19,15,10,Yes,"['Plastic', 'Metal']",[],1364,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,324.0,0.7283950617283951,0.12962962962962962,0.006172839506172839,0.05864197530864197,0.046296296296296294,0.030864197530864196,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,daily,coal,private,sometimes,95,rarely,6455,large,1,15,31,14,Yes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2941,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,6611.0,0.014369989411586749,0.9764029647557102,0.00015126304643775526,0.002268945696566329,0.004689154439570413,0.0021176826501285734,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,more frequently,electricity,walk/bicycle,never,249,frequently,41,large,4,6,2,4,Sometimes,['Paper'],['Microwave'],1349,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,306.0,0.8137254901960784,0.13398692810457516,0.013071895424836602,0.0196078431372549,0.006535947712418301,0.013071895424836602,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,daily,natural gas,walk/bicycle,often,213,never,71,medium,1,24,17,16,Yes,"['Plastic', 'Glass']",['Microwave'],1038,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,342.0,0.6228070175438597,0.20760233918128654,0.0029239766081871343,0.07017543859649122,0.049707602339181284,0.04678362573099415,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,twice a day,wood,walk/bicycle,never,81,never,39,medium,7,16,31,15,No,"['Plastic', 'Glass']",[],1815,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,189.0,0.42857142857142855,0.20634920634920634,0.037037037037037035,0.08465608465608465,0.164021164021164,0.07936507936507936,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,more frequently,coal,walk/bicycle,never,91,very frequently,50,extra large,1,13,29,24,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2566,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,208.0,0.4375,0.2403846153846154,0.004807692307692308,0.0625,0.13942307692307693,0.11538461538461539,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,twice a day,wood,private,sometimes,291,very frequently,8707,medium,3,2,23,23,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2439,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,9049.0,0.032158249530334845,0.9622057685932147,0.0003315283456735551,0.00022101889711570338,0.002541717316830589,0.002541717316830589,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,twice a day,electricity,private,sometimes,70,very frequently,167,small,2,9,7,20,Yes,"['Plastic', 'Metal']","['Stove', 'Oven']",2056,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,275.0,0.2545454545454545,0.6072727272727273,0.007272727272727273,0.03272727272727273,0.025454545454545455,0.07272727272727272,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,more frequently,natural gas,public,often,89,very frequently,631,medium,7,2,0,18,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2299,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,747.0,0.11914323962516733,0.8447121820615796,0.009370816599732263,0.002677376171352075,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,twice a day,electricity,public,never,121,rarely,194,large,6,15,16,18,Sometimes,"['Plastic', 'Metal']","['Stove', 'Grill', 'Airfryer']",1492,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,370.0,0.327027027027027,0.5243243243243243,0.016216216216216217,0.04054054054054054,0.043243243243243246,0.04864864864864865,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,daily,coal,walk/bicycle,often,198,rarely,46,medium,1,12,45,17,No,"['Paper', 'Plastic', 'Glass']","['Oven', 'Microwave']",1692,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,319.0,0.6206896551724138,0.14420062695924765,0.003134796238244514,0.03761755485893417,0.14106583072100312,0.05329153605015674,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,more frequently,wood,walk/bicycle,never,234,frequently,37,extra large,3,15,29,3,Yes,['Paper'],"['Microwave', 'Grill', 'Airfryer']",2581,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,321.0,0.7289719626168224,0.11526479750778816,0.009345794392523364,0.04672897196261682,0.09034267912772585,0.009345794392523364,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,less frequently,wood,walk/bicycle,sometimes,84,rarely,31,large,2,0,1,1,Sometimes,"['Glass', 'Metal']","['Grill', 'Airfryer']",950,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,119.0,0.7058823529411765,0.2605042016806723,0.01680672268907563,0.0,0.008403361344537815,0.008403361344537815,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,twice a day,coal,private,often,182,never,2880,small,5,10,9,1,Sometimes,"['Paper', 'Plastic', 'Glass']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1923,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,3087.0,0.05895691609977324,0.9329446064139941,0.0016196954972465176,0.003239390994493035,0.0029154518950437317,0.00032393909944930353,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,less frequently,wood,walk/bicycle,often,275,never,6,extra large,2,19,49,19,Yes,['Paper'],['Stove'],1751,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,370.0,0.7432432432432432,0.016216216216216217,0.005405405405405406,0.051351351351351354,0.13243243243243244,0.051351351351351354,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,more frequently,coal,walk/bicycle,sometimes,228,very frequently,40,small,6,1,35,7,Sometimes,['Glass'],"['Stove', 'Microwave']",2562,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,317.0,0.7192429022082019,0.12618296529968454,0.01892744479495268,0.0031545741324921135,0.11041009463722397,0.022082018927444796,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,more frequently,wood,walk/bicycle,never,140,frequently,1,large,6,9,24,24,No,"['Paper', 'Plastic']","['Oven', 'Microwave', 'Grill', 'Airfryer']",2456,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,204.0,0.6862745098039216,0.004901960784313725,0.029411764705882353,0.04411764705882353,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,more frequently,electricity,public,sometimes,232,never,1341,extra large,1,22,8,1,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven']",657,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,1605.0,0.14454828660436136,0.8355140186915888,0.0006230529595015577,0.013707165109034268,0.004984423676012461,0.0006230529595015577,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,twice a day,electricity,public,often,115,very frequently,393,small,3,21,13,9,No,"['Paper', 'Metal']","['Stove', 'Microwave']",1758,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,554.0,0.2075812274368231,0.7093862815884476,0.005415162454873646,0.03790613718411552,0.023465703971119134,0.016245487364620937,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,daily,natural gas,public,never,157,frequently,191,medium,4,2,44,12,Sometimes,"['Plastic', 'Glass']",['Microwave'],2184,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,410.0,0.3829268292682927,0.4658536585365854,0.00975609756097561,0.004878048780487805,0.1073170731707317,0.02926829268292683,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,twice a day,coal,public,sometimes,156,very frequently,131,extra large,1,14,20,23,No,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",3009,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,345.0,0.45217391304347826,0.37971014492753624,0.002898550724637681,0.04057971014492753,0.057971014492753624,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,daily,wood,private,often,252,very frequently,1419,large,5,8,43,20,Yes,"['Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",3748,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,1747.0,0.14424728105323412,0.8122495706926159,0.0028620492272467086,0.0045792787635947334,0.024613623354321695,0.011448196908986834,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,daily,electricity,private,never,162,rarely,9159,small,7,2,26,16,No,[],['Microwave'],1122,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,9372.0,0.017285531370038413,0.9772727272727273,0.0007469056764831413,0.0002134016218523261,0.002774221084080239,0.0017072129748186087,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,daily,wood,private,never,145,never,8016,small,3,21,14,16,No,"['Plastic', 'Metal']","['Oven', 'Microwave']",2810,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,8215.0,0.017650639074863056,0.9757760194765672,0.0003651856360316494,0.002556299452221546,0.001704199634814364,0.0019476567255021302,0.0,0.0,0.0,0.0,0.0
overweight,female,omnivore,daily,electricity,walk/bicycle,never,214,never,87,medium,3,24,32,23,No,['Plastic'],['Microwave'],1346,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,383.0,0.5587467362924282,0.22715404699738903,0.007832898172323759,0.06266318537859007,0.0835509138381201,0.06005221932114883,0.0,0.0,0.0,0.0,0.0
underweight,female,vegan,twice a day,natural gas,walk/bicycle,never,126,rarely,3,small,5,15,3,12,Yes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven']",671,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,164.0,0.7682926829268293,0.018292682926829267,0.03048780487804878,0.09146341463414634,0.018292682926829267,0.07317073170731707,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,twice a day,wood,walk/bicycle,often,91,frequently,13,extra large,1,19,44,16,Yes,"['Paper', 'Glass']",['Microwave'],1695,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,184.0,0.4945652173913043,0.07065217391304347,0.005434782608695652,0.10326086956521739,0.2391304347826087,0.08695652173913043,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,more frequently,electricity,walk/bicycle,never,205,never,74,large,3,6,2,19,No,"['Plastic', 'Metal']","['Oven', 'Microwave']",810,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,309.0,0.6634304207119741,0.23948220064724918,0.009708737864077669,0.019417475728155338,0.006472491909385114,0.061488673139158574,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,twice a day,wood,private,never,285,frequently,7743,extra large,3,1,33,4,Yes,['Paper'],"['Stove', 'Oven', 'Grill', 'Airfryer']",2768,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,8069.0,0.03532036187879539,0.9595984632544305,0.0003717932829346883,0.00012393109431156277,0.004089726112281571,0.0004957243772462511,0.0,0.0,0.0,0.0,0.0
underweight,female,vegan,more frequently,natural gas,public,never,178,never,993,large,7,11,2,13,Sometimes,"['Paper', 'Plastic', 'Glass']",['Microwave'],1033,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1204.0,0.1478405315614618,0.824750830564784,0.005813953488372093,0.009136212624584718,0.0016611295681063123,0.01079734219269103,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,twice a day,coal,public,sometimes,236,rarely,1997,large,4,6,17,6,No,"['Paper', 'Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",2046,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,2266.0,0.10414827890556046,0.8812886142983231,0.00176522506619594,0.00264783759929391,0.007502206531332745,0.00264783759929391,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,more frequently,coal,private,never,286,rarely,2721,small,6,23,30,22,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2171,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,3088.0,0.09261658031088082,0.8811528497409327,0.0019430051813471502,0.007448186528497409,0.009715025906735751,0.007124352331606218,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,daily,coal,walk/bicycle,often,108,rarely,5,medium,7,21,0,4,Yes,"['Paper', 'Plastic']","['Stove', 'Oven', 'Microwave']",1312,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,145.0,0.7448275862068966,0.034482758620689655,0.04827586206896552,0.14482758620689656,0.0,0.027586206896551724,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,twice a day,wood,public,sometimes,76,rarely,941,large,1,24,3,18,No,"['Plastic', 'Metal']","['Stove', 'Oven']",1209,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,1063.0,0.07149576669802446,0.8852304797742239,0.0009407337723424271,0.022577610536218252,0.0028222013170272815,0.016933207902163686,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,more frequently,coal,private,sometimes,270,frequently,8815,small,2,7,37,9,Sometimes,['Metal'],['Microwave'],4017,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,9140.0,0.02954048140043764,0.9644420131291028,0.0002188183807439825,0.0007658643326039387,0.004048140043763676,0.0009846827133479213,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,more frequently,wood,private,often,146,rarely,3276,extra large,1,13,10,10,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave']",877,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,3456.0,0.04224537037037037,0.9479166666666666,0.00028935185185185184,0.003761574074074074,0.0028935185185185184,0.0028935185185185184,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,twice a day,electricity,private,sometimes,221,never,3309,medium,5,8,16,20,Yes,['Paper'],['Microwave'],1856,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,3579.0,0.06174909192511875,0.9245599329421627,0.0013970382788488405,0.0022352612461581448,0.0044705224923162895,0.005588153115395362,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,more frequently,wood,private,often,230,never,2623,medium,2,20,31,12,No,"['Glass', 'Metal']",['Microwave'],2197,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,2918.0,0.0788211103495545,0.8989033584647018,0.0006854009595613434,0.006854009595613434,0.010623714873200822,0.00411240575736806,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,twice a day,electricity,private,often,295,very frequently,7915,large,1,15,10,18,Sometimes,"['Paper', 'Plastic']","['Stove', 'Oven']",4281,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,8254.0,0.03574024715289557,0.9589290041192149,0.000121153380179307,0.001817300702689605,0.00121153380179307,0.002180760843227526,0.0,0.0,0.0,0.0,0.0
